date,EnergyMWh,DemandMW,year,month,dayofyear,dayofweek,weekofyear,quarterofyear,is_weekend,season,Energy_rolling30,DeficitMW
2023-03-25,626.5728981357121,28694.65124972497,2023,3,84,5,12,1,1,Summer,603.0948758887009,28068.078351589258
2023-03-26,456.1555673378881,28987.952897689767,2023,3,85,6,12,1,1,Summer,616.4487288422498,28531.797330351877
2023-03-27,308.5910979117121,32335.68962541254,2023,3,86,0,13,1,0,Summer,599.6751729043681,32027.098527500828
2023-03-28,284.90846874019206,32232.228045379536,2023,3,87,1,13,1,0,Summer,587.3613821545537,31947.319576639344
2023-03-29,744.4586595441601,32371.177748349834,2023,3,88,2,13,1,0,Summer,587.064680473709,31626.719088805672
2023-03-30,750.822391230912,32344.1141240374,2023,3,89,3,13,1,0,Summer,594.113320616429,31593.29173280649
2023-03-31,793.3707786533761,32414.253348734874,2023,3,90,4,13,1,0,Summer,596.1487468970881,31620.882570081496
2023-04-01,794.7593892279363,29358.596720022,2023,4,91,5,13,2,1,Summer,595.8779293472546,28563.837330794064
2023-04-02,705.0330119986561,29545.732694169415,2023,4,92,6,13,2,1,Summer,592.8546332168065,28840.699682170758
2023-04-03,760.5031898471041,32401.993617436743,2023,4,93,0,14,2,0,Summer,598.0448066956706,31641.49042758964
2023-04-04,732.6775602020161,33277.91986523652,2023,4,94,1,14,2,0,Summer,596.6153845353505,32545.242305034506
2023-04-05,789.230915298144,32445.347522277225,2023,4,95,2,14,2,0,Summer,610.9956096567842,31656.11660697908
2023-04-06,240.28174042012805,32635.116553080305,2023,4,96,3,14,2,0,Summer,610.7924463876577,32394.834812660178
2023-04-07,695.9179403890562,33144.70462376237,2023,4,97,4,14,2,0,Summer,611.8324272586945,32448.786683373317
2023-04-08,838.135104469344,30103.407190869086,2023,4,98,5,14,2,1,Summer,619.0165792945729,29265.272086399742
2023-04-09,795.7326801916801,29748.042816556655,2023,4,99,6,14,2,1,Summer,637.8150027861217,28952.310136364977
2023-04-10,605.0744876056322,33575.74596892189,2023,4,100,0,15,2,0,Summer,651.0427552015202,32970.671481316254
2023-04-11,377.99191115769605,33336.16949642464,2023,4,101,1,15,2,0,Summer,654.8809904382241,32958.177585266945
2023-04-12,770.1401559487681,33512.81054620462,2023,4,102,2,15,2,0,Summer,661.5988563092833,32742.670390255855
2023-04-13,821.5218843258242,33580.03898679868,2023,4,103,3,15,2,0,Summer,666.6967462237633,32758.51710247286
2023-04-14,794.1025115052481,33848.739223047305,2023,4,104,4,15,2,0,Summer,670.790796032333,33054.63671154206
2023-04-15,795.289649368896,30584.516651540154,2023,4,105,5,15,2,1,Summer,675.0140747831713,29789.227002171257
2023-04-16,795.8678377066561,30635.921046754676,2023,4,106,6,15,2,1,Summer,673.2376234306273,29840.05320904802
2023-04-17,818.5181806612801,33784.26285176018,2023,4,107,0,16,2,0,Summer,672.8327202145825,32965.744671098895
2023-04-18,797.4510367602242,34217.62362293729,2023,4,108,1,16,2,0,Summer,673.1715115664354,33420.17258617706
2023-04-19,476.6221273619521,34022.59589768977,2023,4,109,2,16,2,0,Summer,662.1610482482689,33545.973770327815
2023-04-20,710.5406589483841,34336.98750192519,2023,4,110,3,16,2,0,Summer,660.8119072699585,33626.44684297681
2023-04-21,216.78820977052806,34246.99940126513,2023,4,111,4,16,2,0,Summer,643.4516346800258,34030.2111914946
2023-04-22,247.46992423401602,31213.78393921892,2023,4,112,5,16,2,1,Summer,635.9667288521184,30966.314014984902
2023-04-23,668.5323787327682,31233.395469196916,2023,4,113,6,16,2,1,Summer,640.4354115895296,30564.863090464147
2023-04-24,526.191385620384,34742.46401512651,2023,4,114,0,17,2,0,Summer,637.089361172352,34216.27262950613
2023-04-25,705.98495312928,34344.59412376237,2023,4,115,1,17,2,0,Summer,645.4170073653985,33638.60917063309
2023-04-26,720.4380058719362,34851.20406628163,2023,4,116,2,17,2,0,Summer,659.1452376307393,34130.76606040969
2023-04-27,780.9715798568643,34294.183437568754,2023,4,117,3,17,2,0,Summer,675.6806746679617,33513.21185771189
2023-04-28,507.68212601145603,34790.64773157316,2023,4,118,4,17,2,0,Summer,667.7881235502049,34282.9656055617
2023-04-29,746.9142389216642,31578.592092959298,2023,4,119,5,17,2,1,Summer,667.6578518065634,30831.677854037633
2023-04-30,760.0582418964482,31161.263994774476,2023,4,120,6,17,2,1,Summer,666.5474339146657,30401.205752878028
2023-05-01,678.1982760368641,38073.50466721672,2023,5,121,0,18,2,0,Summer,662.6620634749632,37395.30639117986
2023-05-02,653.417132594688,38900.52802172717,2023,5,122,1,18,2,0,Summer,660.9415341614978,38247.110889132484
2023-05-03,657.641349576288,38682.27436908691,2023,5,123,2,18,2,0,Summer,657.5128061524704,38024.63301951062
2023-05-04,775.6124231750401,38778.98429565457,2023,5,124,3,18,2,0,Summer,658.9439682515714,38003.371872479525
2023-05-05,237.06331843392002,38408.23738256325,2023,5,125,4,18,2,0,Summer,640.5383816894304,38171.174064129336
2023-05-06,484.31634579187204,34788.248295654565,2023,5,126,5,18,2,1,Summer,648.6728685351553,34303.931949862694
2023-05-07,385.0296875758081,35140.139919416935,2023,5,127,6,18,2,1,Summer,638.3099267747136,34755.11023184113
2023-05-08,473.0506924207681,38213.74755225522,2023,5,128,0,19,2,0,Summer,626.1404463730945,37740.696859834454
2023-05-09,714.1335308648642,39132.5719680968,2023,5,129,1,19,2,0,Summer,623.4204747288674,38418.43843723194
2023-05-10,724.79938463856,38954.77848047305,2023,5,130,2,19,2,0,Summer,627.4113046299649,38229.97909583449
2023-05-11,684.7477948428482,38876.46969251925,2023,5,131,3,19,2,0,Summer,637.6365007528033,38191.7218976764
2023-05-12,699.8724523359359,39376.37432645765,2023,5,132,4,19,2,0,Summer,635.2942439657089,38676.50187412171
2023-05-13,662.7736751739841,35774.93226925193,2023,5,133,5,19,2,1,Summer,630.0026369939809,35112.15859407794
2023-05-14,580.0217220008641,36123.78412376238,2023,5,134,6,19,2,1,Summer,622.8666106771681,35543.762401761516
2023-05-15,591.6921507794881,39314.18227117712,2023,5,135,0,20,2,0,Summer,616.0800273908545,38722.490120397626
2023-05-16,575.012702582208,39533.02838283828,2023,5,136,1,20,2,0,Summer,608.7181895533729,38958.015680256074
2023-05-17,585.1611932569921,39764.72597689769,2023,5,137,2,20,2,0,Summer,600.9396233065632,39179.56478364069
2023-05-18,467.34165990230406,39293.74463338834,2023,5,138,3,20,2,0,Summer,589.9359774112993,38826.40297348604
2023-05-19,586.1655068353922,39538.300999724976,2023,5,139,4,20,2,0,Summer,593.5874233937473,38952.13549288958
2023-05-20,167.31149650300802,36376.77786056106,2023,5,140,5,20,2,1,Summer,575.4797846455681,36209.46636405805
2023-05-21,657.678907854144,36149.072265676565,2023,5,141,6,20,2,1,Summer,590.1761412483553,35491.393357822424
2023-05-22,445.96594555603207,39900.48759213422,2023,5,142,0,21,2,0,Summer,596.7926752924226,39454.521646578185
2023-05-23,634.0458625807681,39717.25149724973,2023,5,143,1,21,2,0,Summer,595.6431247540224,39083.205634668964
2023-05-24,467.75288383084813,39774.613825632565,2023,5,144,2,21,2,0,Summer,593.6951746943713,39306.860941801715
2023-05-25,387.136001111904,39935.16803630363,2023,5,145,3,21,2,0,Summer,583.066876293792,39548.032035191725
2023-05-26,117.52359852499202,40161.13131023102,2023,5,146,4,21,2,0,Summer,562.9697293822272,40043.607711706034
2023-05-27,684.048043169568,36476.6951839934,2023,5,147,5,21,2,1,Summer,559.738944825984,35792.64714082383
2023-05-28,374.61942180432004,36476.1550030253,2023,5,148,6,21,2,1,Summer,555.3035213524129,36101.53558122098
2023-05-29,383.70756648153605,40587.446954620464,2023,5,149,0,22,2,0,Summer,543.1966322710753,40203.73938813893
2023-05-30,723.0336227262721,39333.8702940044,2023,5,150,1,22,2,0,Summer,541.9624782987361,38610.83667127813
2023-05-31,710.7109347602881,40065.018149889984,2023,5,151,2,22,2,0,Summer,543.0462335895169,39354.307215129695
2023-06-01,461.24467041628816,42676.3292059956,2023,6,152,3,22,2,0,Summer,536.6404848502368,42215.08453557931
2023-06-02,334.067635918368,42241.53286578658,2023,6,153,4,22,2,0,Summer,525.8546943949729,41907.46522986821
2023-06-03,198.61026471475202,38262.09434928493,2023,6,154,5,22,2,1,Summer,506.62128911296327,38063.484084570184
2023-06-04,102.85417175932803,38464.35510011001,2023,6,155,6,22,2,1,Summer,502.1476508904769,38361.50092835069
2023-06-05,741.6627028272002,42441.8640440044,2023,6,156,0,23,2,0,Summer,510.7258627916545,41700.2013411772
2023-06-06,172.565124009696,42479.22389631463,2023,6,157,1,23,2,0,Summer,503.6437106727841,42306.65877230493
2023-06-07,368.6122759017601,42746.687157315726,2023,6,158,2,23,2,0,Summer,500.1624301221504,42378.074881413966
2023-06-08,339.89117325609607,42898.4788239824,2023,6,159,3,23,2,0,Summer,487.6876848685249,42558.5876507263
2023-06-09,565.4126847631682,42748.16335588558,2023,6,160,4,23,2,0,Summer,482.3747948726785,42182.75067112241
2023-06-10,386.55206139052797,38890.74164851485,2023,6,161,5,23,2,1,Summer,472.4349370909344,38504.189587124325
2023-06-11,671.7796447792321,38632.5174419692,2023,6,162,6,23,2,1,Summer,471.4985101723777,37960.73779718996
2023-06-12,723.9801610419842,43234.260062156216,2023,6,163,0,24,2,0,Summer,473.5387263679777,42510.279901114234
2023-06-13,527.2955641324802,43091.701445544546,2023,6,164,1,24,2,0,Summer,471.78118777236494,42564.405881412065
2023-06-14,397.1891582461441,42750.09600770076,2023,6,165,2,24,2,0,Summer,465.2977546879201,42352.906849454615
2023-06-15,701.36946777744,42527.32002282728,2023,6,166,3,24,2,0,Summer,469.5096468610945,41825.95055504984
2023-06-16,709.1634639988802,43034.943759075904,2023,6,167,4,24,2,0,Summer,473.6430558858241,42325.78029507703
2023-06-17,654.885303975936,38730.166613586356,2023,6,168,5,24,2,1,Summer,479.8945106882785,38075.28130961042
2023-06-18,523.2030189788161,38837.23821589659,2023,6,169,6,24,2,1,Summer,477.7957610930593,38314.03519691778
2023-06-19,369.8758374537601,43154.97921837184,2023,6,170,0,25,2,0,Summer,484.5479057914177,42785.10338091808
2023-06-20,449.70870201523206,43317.178676017604,2023,6,171,1,25,2,0,Summer,477.61556559678723,42867.46997400237
2023-06-21,690.6548143851842,43100.43400385039,2023,6,172,2,25,2,0,Summer,485.77186122442566,42409.779189465204
2023-06-22,617.5257102812161,43179.024534653465,2023,6,173,3,25,2,0,Summer,485.2211894811073,42561.49882437225
2023-06-23,505.17426132835215,42974.66206793179,2023,6,174,4,25,2,0,Summer,486.46856873102405,42469.48780660344
2023-06-24,674.180760296736,38998.483296754675,2023,6,175,5,25,2,1,Summer,496.0367273705185,38324.30253645794
2023-06-25,673.52449256928,39197.094478272826,2023,6,176,6,25,2,1,Summer,514.570090505328,38523.56998570354
2023-06-26,353.17277372678404,43160.94459680968,2023,6,177,0,26,2,0,Summer,503.5409148572353,42807.77182308289
2023-06-27,540.4488041779201,42839.11951017602,2023,6,178,1,26,2,0,Summer,509.0685609363553,42298.6707059981
2023-06-28,565.4166933032641,42890.935558030804,2023,6,179,2,26,2,0,Summer,515.1255318304129,42325.51886472754
2023-06-29,165.63932528774401,43173.79813668867,2023,6,180,3,26,2,0,Summer,496.5457219157953,43008.15881140092
2023-06-30,294.838842548448,43506.2273880638,2023,6,181,4,26,2,0,Summer,482.6833188420673,43211.38854551536
2023-07-01,627.88900641984,39120.97784515952,2023,7,182,5,26,3,1,Monsoon,488.2381300421857,38493.08883873968
2023-07-02,539.2869375453121,39179.703000275025,2023,7,183,6,26,3,1,Monsoon,495.0787734297504,38640.41606272971
2023-07-03,340.90280677728003,43234.82659075907,2023,7,184,0,27,3,0,Monsoon,499.8218581651681,42893.92378398179
2023-07-04,626.3519927195522,43363.723272552255,2023,7,185,1,27,3,0,Monsoon,517.2717855305089,42737.3712798327
2023-07-05,435.01313259676806,43205.402771727175,2023,7,186,2,27,3,0,Monsoon,507.0501331894945,42770.38963913041
2023-07-06,452.70029291731214,43090.84174559956,2023,7,187,3,27,3,0,Monsoon,516.3879721530817,42638.14145268225
2023-07-07,579.718205801856,43254.31060588559,2023,7,188,4,27,3,0,Monsoon,523.424836483085,42674.59240008373
2023-07-08,552.3720324091202,39611.992890264024,2023,7,189,5,27,3,1,Monsoon,530.5075317881857,39059.620857854905
2023-07-09,631.9260420073921,39502.08594939494,2023,7,190,6,27,3,1,Monsoon,532.7246436963266,38870.15990738755
2023-07-10,96.13463856796803,43366.578838833884,2023,7,191,0,28,3,0,Monsoon,523.0440629355745,43270.44420026592
2023-07-11,584.4613544415362,43092.383817381735,2023,7,192,1,28,3,0,Monsoon,520.1334532576514,42507.9224629402
2023-07-12,531.3310311608641,43297.35362788779,2023,7,193,2,28,3,0,Monsoon,513.7118155949472,42766.02259672692
2023-07-13,179.94040207545603,43179.30993839384,2023,7,194,3,28,3,0,Monsoon,502.1333101930465,42999.36953631838
2023-07-14,390.79876105353605,43438.92682920792,2023,7,195,4,28,3,0,Monsoon,501.92029695329285,43048.12806815439
2023-07-15,585.4734236736002,39563.69430335533,2023,7,196,5,28,3,1,Monsoon,498.05709548316486,38978.220879681736
2023-07-16,475.63088510995203,39764.756965621564,2023,7,197,6,28,3,1,Monsoon,490.2726761868673,39289.12608051161
2023-07-17,592.9623351368641,43536.53987816282,2023,7,198,0,29,3,0,Monsoon,488.2085772255649,42943.57754302595
2023-07-18,304.70525399952004,43355.71962513751,2023,7,199,1,29,3,0,Monsoon,480.9253183929216,43051.01437113799
2023-07-19,517.447801107072,43538.01306793179,2023,7,200,2,29,3,0,Monsoon,485.8443838480321,43020.56526682471
2023-07-20,185.145142821408,43326.21695792079,2023,7,201,3,29,3,0,Monsoon,477.0255985415713,43141.071815099385
2023-07-21,561.3298995332161,42658.99173679868,2023,7,202,4,29,3,0,Monsoon,472.7147680465057,42097.66183726546
2023-07-22,518.157748414944,39465.86612321231,2023,7,203,5,29,3,1,Monsoon,469.40250265096324,38947.70837479737
2023-07-23,219.53998540425607,39518.02170737074,2023,7,204,6,29,3,1,Monsoon,459.8813601201601,39298.481721966484
2023-07-24,282.12209766259207,43253.56137486249,2023,7,205,0,30,3,0,Monsoon,446.81273803235524,42971.4392771999
2023-07-25,441.26776227916815,43457.06118756876,2023,7,206,1,30,3,0,Monsoon,439.07084702268486,43015.793425289594
2023-07-26,556.0063840013761,43605.644859185915,2023,7,207,2,30,3,0,Monsoon,445.8319673651713,43049.63847518454
2023-07-27,425.0092979341441,43139.494955445545,2023,7,208,3,30,3,0,Monsoon,441.9839838237121,42714.4856575114
2023-07-28,219.58651932624002,43257.72196892189,2023,7,209,4,30,3,0,Monsoon,430.4563113578113,43038.13544959565
2023-07-29,366.6996794229121,38880.56979757975,2023,7,210,5,30,3,1,Monsoon,437.1583231623169,38513.87011815684
2023-07-30,564.9325313734081,39259.16244059406,2023,7,211,6,30,3,1,Monsoon,446.1614461231489,38694.22990922065
2023-07-31,180.93678571584005,43107.24633030803,2023,7,212,0,31,3,0,Monsoon,431.26303876634887,42926.309544592186
2023-08-01,533.139928450272,40827.510933443344,2023,8,213,1,31,3,0,Monsoon,431.05813846318085,40294.371004993074
2023-08-02,340.75963218211206,41337.63648982398,2023,8,214,2,31,3,0,Monsoon,431.05336597667525,40996.876857641866
2023-08-03,409.84045935782405,40642.12111908691,2023,8,215,3,31,3,0,Monsoon,423.83631486461763,40232.280659729084
2023-08-04,306.016133753088,40300.9781540154,2023,8,216,4,31,3,0,Monsoon,419.5364149031617,39994.96202026231
2023-08-05,87.78667953369602,37543.820268976895,2023,8,217,5,31,3,1,Monsoon,407.37262779037445,37456.0335894432
2023-08-06,394.0134359261761,37930.84782755775,2023,8,218,6,31,3,1,Monsoon,401.18246879451846,37536.83439163157
2023-08-07,319.4368131366721,40919.06960066007,2023,8,219,0,32,3,0,Monsoon,393.4179614854369,40599.6327875234
2023-08-08,473.63872782441615,41020.19008168316,2023,8,220,1,32,3,0,Monsoon,388.14171767933766,40546.55135385875
2023-08-09,108.79430532854401,40971.29920489549,2023,8,221,2,32,3,0,Monsoon,388.5637065713569,40862.50489956695
2023-08-10,18.289835609760004,40412.022727447744,2023,8,222,3,32,3,0,Monsoon,369.6913226102977,40393.732891837986
2023-08-11,393.400826428896,40536.170236523656,2023,8,223,4,32,3,0,Monsoon,365.0936491192321,40142.76941009476
2023-08-12,295.1388730604161,36927.3186240374,2023,8,224,5,32,3,1,Monsoon,368.93359815206406,36632.17975097698
2023-08-13,420.7494398025601,36485.33404840484,2023,8,225,6,32,3,1,Monsoon,369.93195411036487,36064.58460860228
2023-08-14,399.157700001984,40252.017064631465,2023,8,226,0,33,3,0,Monsoon,363.7214299879777,39852.85936462948
2023-08-15,196.56486355968002,40237.34896974697,2023,8,227,1,33,3,0,Monsoon,354.41922926963525,40040.78410618729
2023-08-16,46.52625347251201,40273.10373432343,2023,8,228,2,33,3,0,Monsoon,336.2046932141568,40226.577480850916
2023-08-17,169.38103604083202,40399.38975082508,2023,8,229,3,33,3,0,Monsoon,331.69388594886726,40230.00871478425
2023-08-18,400.5531948084481,40468.23126540154,2023,8,230,4,33,3,0,Monsoon,327.79739907224644,40067.678070593094
2023-08-19,403.2995676272641,36605.112379812985,2023,8,231,5,33,3,1,Monsoon,335.06921323244165,36201.81281218572
2023-08-20,320.58656700681604,36413.79056738174,2023,8,232,6,33,3,1,Monsoon,327.04443548156166,36093.20400037492
2023-08-21,161.01059432515203,40072.17848432343,2023,8,233,0,34,3,0,Monsoon,315.1395303452353,39911.16788999827
2023-08-22,279.408403159776,39865.08120874587,2023,8,234,1,34,3,0,Monsoon,317.13514427041923,39585.672805586095
2023-08-23,235.26574962739204,40146.1025049505,2023,8,235,2,34,3,0,Monsoon,315.57326600257926,39910.83675532311
2023-08-24,236.58412360809604,39881.68891364137,2023,8,236,3,34,3,0,Monsoon,308.7504780468768,39645.10479003327
2023-08-25,313.70817362860805,40134.1665310781,2023,8,237,4,34,3,0,Monsoon,300.6738710344513,39820.4583574495
2023-08-26,288.184578846912,36104.31428960396,2023,8,238,5,34,3,1,Monsoon,296.1130470648768,35816.12971075704
2023-08-27,92.43876459945601,36148.2623990649,2023,8,239,6,34,3,1,Monsoon,291.87478857398406,36055.82363446544
2023-08-28,163.61527396579203,39627.1577780528,2023,8,240,0,35,3,0,Monsoon,285.10530839208,39463.54250408701
2023-08-29,243.56752330838404,39692.88094829483,2023,8,241,1,35,3,0,Monsoon,274.39314145657926,39449.313424986445
2023-08-30,122.10893268393602,39466.19356985698,2023,8,242,2,35,3,0,Monsoon,272.43221302218245,39344.084637173044
2023-08-31,184.15050202454404,39681.90882975797,2023,8,243,3,35,3,0,Monsoon,260.7992321413248,39497.75832773343
2023-09-01,154.633094174592,36172.361688118806,2023,9,244,4,35,3,0,Monsoon,254.59501420774083,36017.728593944215
2023-09-02,21.350355973056,32532.20422359736,2023,9,245,5,35,3,1,Monsoon,241.64534409491523,32510.853867624304
2023-09-03,79.583637938112,33016.8627610011,2023,9,246,6,35,3,1,Monsoon,234.09759423441602,32937.27912306299
2023-09-04,193.85840185747202,35592.60719719472,2023,9,247,0,36,3,0,Monsoon,237.63331831187523,35398.74879533725
